Max_Temperature,Min_Temperature,Rainfall,Year,Month,Day
40.8,24.9,0.0,2021,3,30
38.0,22.5,0.0,2021,3,31
38.2,19.6,0.0,2021,4,1
37.8,20.7,0.0,2021,4,2
38.3,22.1,0.0,2021,4,3
39.7,21.7,0.0,2021,4,4
39.6,25.5,0.0,2021,4,5
39.2,24.1,0.0,2021,4,6
37.3,23.5,0.0,2021,4,7
35.9,22.5,0.0,2021,4,8
37.0,22.5,0.0,2021,4,9
38.1,22.2,0.0,2021,4,10
39.0,23.0,0.0,2021,4,11
39.8,22.0,0.0,2021,4,12
40.2,24.0,0.0,2021,4,13
38.6,26.0,0.0,2021,4,14
37.5,25.1,0.0,2021,4,15
35.7,24.5,1.2,2021,4,16
36.3,23.9,0.0,2021,4,17
38.3,24.1,0.0,2021,4,18
39.2,25.3,0.0,2021,4,19
36.2,22.1,0.0,2021,4,20
34.3,21.5,0.0,2021,4,21
38.2,22.4,0.0,2021,4,22
38.3,24.7,0.0,2021,4,23
37.7,24.0,0.0,2021,4,24
38.7,24.0,0.0,2021,4,25
39.9,23.4,0.0,2021,4,26
40.8,26.9,0.0,2021,4,27
40.6,27.1,0.0,2021,4,28
39.3,26.8,0.0,2021,4,29
41.2,27.2,0.0,2021,4,30
40.2,27.3,0.0,2021,5,1
37.4,27.2,0.2,2021,5,2
37.4,25.7,0.0,2021,5,3
38.1,26.0,0.0,2021,5,4
39.2,27.0,0.0,2021,5,5
39.7,28.0,0.0,2021,5,6
38.9,26.6,0.0,2021,5,7
40.2,27.3,0.0,2021,5,8
41.2,28.9,0.0,2021,5,9
40.0,28.8,0.0,2021,5,10
38.4,28.8,0.0,2021,5,11
38.3,26.2,0.4,2021,5,12
38.3,24.9,0.0,2021,5,13
38.5,26.9,0.0,2021,5,14
39.6,28.4,0.0,2021,5,15
40.7,29.1,0.0,2021,5,16
35.3,24.9,0.1,2021,5,17
27.8,21.7,60.2,2021,5,18
28.8,19.0,25.9,2021,5,19
33.4,19.2,0.0,2021,5,20
33.8,25.3,0.0,2021,5,21
33.3,25.8,0.0,2021,5,22
33.4,21.8,0.0,2021,5,23
35.8,24.1,0.0,2021,5,24
37.5,27.3,0.0,2021,5,25
37.8,27.5,0.0,2021,5,26
39.9,29.1,0.0,2021,5,27
40.1,28.8,0.0,2021,5,28
39.6,29.3,0.0,2021,5,29
38.6,28.8,0.0,2021,5,30
39.3,28.5,0.0,2021,5,31
39.1,28.7,0.0,2021,6,1
39.3,29.3,0.0,2021,6,2
37.3,27.7,0.0,2021,6,3
38.2,27.3,0.0,2021,6,4
38.6,28.4,0.0,2021,6,5
38.5,28.5,0.0,2021,6,6
39.4,29.1,0.0,2021,6,7
39.1,28.7,0.0,2021,6,8
39.2,27.4,0.0,2021,6,9
39.3,27.9,0.0,2021,6,10
39.4,27.6,0.0,2021,6,11
38.8,27.4,0.0,2021,6,12
38.2,28.7,0.2,2021,6,13
37.9,29.1,0.0,2021,6,14
38.4,26.9,0.7,2021,6,15
36.5,28.5,0.3,2021,6,16
35.9,25.7,1.9,2021,6,17
36.0,26.2,0.0,2021,6,18
31.4,25.9,0.0,2021,6,19
34.2,25.4,0.0,2021,6,20
35.3,26.1,0.1,2021,6,21
36.6,27.5,0.0,2021,6,22
38.2,27.9,0.0,2021,6,23
38.2,28.0,0.1,2021,6,24
37.2,28.3,0.0,2021,6,25
37.6,27.6,0.0,2021,6,26
38.7,29.0,0.0,2021,6,27
39.0,30.3,0.0,2021,6,28
40.4,30.3,0.0,2021,6,29
38.7,28.2,0.0,2021,6,30
37.8,27.5,0.0,2021,7,1
37.6,27.6,0.0,2021,7,2
36.9,27.8,0.6,2021,7,3
37.2,28.2,0.0,2021,7,4
37.7,28.5,0.0,2021,7,5
37.8,29.4,0.0,2021,7,6
37.9,28.9,0.0,2021,7,7
37.8,28.1,0.0,2021,7,8
38.5,28.1,0.0,2021,7,9
39.6,29.5,0.2,2021,7,10
40.3,27.8,9.6,2021,7,11
37.0,27.9,0.9,2021,7,12
37.0,28.0,1.3,2021,7,13
36.7,28.1,5.7,2021,7,14
38.3,28.6,0.4,2021,7,15
39.2,29.2,0.0,2021,7,16
38.2,29.5,0.0,2021,7,17
37.8,28.5,0.0,2021,7,18
34.8,27.3,0.0,2021,7,19
33.5,26.5,0.9,2021,7,20
34.1,26.3,1.6,2021,7,21
36.9,26.5,0.1,2021,7,22
34.9,26.7,4.1,2021,7,23
34.9,27.2,3.6,2021,7,24
36.8,27.2,0.8,2021,7,25
35.5,26.7,0.8,2021,7,26
32.0,26.1,0.9,2021,7,27
31.6,25.1,3.2,2021,7,28
31.1,25.0,3.4,2021,7,29
31.9,25.5,0.9,2021,7,30
30.6,24.8,2.3,2021,7,31
28.0,24.6,11.9,2021,8,1
30.7,25.2,0.2,2021,8,2
33.0,25.4,0.7,2021,8,3
32.2,25.4,0.8,2021,8,4
33.1,26.4,0.0,2021,8,5
35.5,26.9,0.0,2021,8,6
35.7,25.9,0.6,2021,8,7
35.5,28.0,0.0,2021,8,8
36.8,28.2,0.1,2021,8,9
36.1,27.3,0.0,2021,8,10
35.0,26.4,0.0,2021,8,11
35.7,26.6,0.0,2021,8,12
36.1,26.7,0.0,2021,8,13
35.5,26.4,0.0,2021,8,14
35.9,26.3,0.0,2021,8,15
36.1,27.1,0.0,2021,8,16
37.6,26.8,0.0,2021,8,17
38.0,29.0,0.0,2021,8,18
37.4,28.3,0.0,2021,8,19
37.4,28.4,0.0,2021,8,20
38.5,26.7,0.0,2021,8,21
35.6,26.8,2.2,2021,8,22
37.5,27.2,0.1,2021,8,23
37.7,27.3,0.0,2021,8,24
36.2,26.2,0.0,2021,8,25
35.7,25.6,0.1,2021,8,26
35.0,25.9,0.1,2021,8,27
34.9,26.6,0.0,2021,8,28
35.6,27.6,0.8,2021,8,29
38.1,27.1,0.0,2021,8,30
36.8,27.4,1.0,2021,8,31
32.7,26.5,6.2,2021,9,1
34.0,26.2,4.9,2021,9,2
32.6,26.2,1.1,2021,9,3
32.8,26.4,1.5,2021,9,4
33.8,26.7,0.7,2021,9,5
34.2,27.5,0.5,2021,9,6
37.0,27.3,0.2,2021,9,7
36.8,28.0,0.3,2021,9,8
36.3,26.3,3.6,2021,9,9
31.3,24.4,15.8,2021,9,10
31.1,24.6,5.6,2021,9,11
30.0,25.0,7.5,2021,9,12
32.0,25.9,3.4,2021,9,13
33.1,26.0,1.5,2021,9,14
33.8,26.3,0.7,2021,9,15
33.7,26.0,0.0,2021,9,16
33.9,25.8,0.3,2021,9,17
34.6,24.7,20.6,2021,9,18
29.0,24.2,26.5,2021,9,19
30.4,24.2,25.1,2021,9,20
28.9,23.9,17.3,2021,9,21
30.2,24.2,21.4,2021,9,22
30.4,24.5,7.8,2021,9,23
32.2,24.9,1.0,2021,9,24
31.1,24.9,1.0,2021,9,25
31.8,24.9,1.2,2021,9,26
31.9,25.8,3.8,2021,9,27
33.5,25.6,0.5,2021,9,28
33.5,26.6,0.2,2021,9,29
32.5,26.1,0.5,2021,9,30
31.4,25.2,4.1,2021,10,1
33.0,25.3,0.0,2021,10,2
32.7,24.5,0.0,2021,10,3
32.2,24.1,0.4,2021,10,4
32.5,24.7,0.0,2021,10,5
34.6,24.7,0.0,2021,10,6
35.3,24.5,0.0,2021,10,7
35.8,24.3,0.0,2021,10,8
35.3,25.8,0.0,2021,10,9
35.4,25.2,0.0,2021,10,10
35.3,25.2,0.0,2021,10,11
35.6,24.8,0.0,2021,10,12
35.9,22.8,0.0,2021,10,13
35.2,21.2,0.0,2021,10,14
34.6,20.7,0.0,2021,10,15
34.1,18.2,0.0,2021,10,16
33.8,21.4,0.0,2021,10,17
33.2,21.7,0.3,2021,10,18
34.9,21.1,0.0,2021,10,19
34.8,20.9,0.0,2021,10,20
32.9,21.8,0.0,2021,10,21
31.3,21.3,0.0,2021,10,22
30.8,19.7,1.5,2021,10,23
27.6,19.2,4.9,2021,10,24
30.3,19.5,0.0,2021,10,25
30.3,18.8,0.0,2021,10,26
31.4,18.7,0.0,2021,10,27
31.4,18.1,0.0,2021,10,28
31.2,17.9,0.0,2021,10,29
31.6,17.1,0.0,2021,10,30
32.2,16.4,0.0,2021,10,31
31.7,17.3,0.0,2021,11,1
31.3,16.3,0.0,2021,11,2
31.3,17.4,0.0,2021,11,3
30.4,16.2,0.0,2021,11,4
30.7,16.2,0.0,2021,11,5
30.9,15.1,0.0,2021,11,6
31.5,15.4,0.0,2021,11,7
31.7,16.5,0.0,2021,11,8
31.9,15.3,0.0,2021,11,9
31.2,15.4,0.0,2021,11,10
31.0,15.2,0.0,2021,11,11
30.6,15.9,0.0,2021,11,12
29.6,14.9,0.0,2021,11,13
28.7,14.0,0.0,2021,11,14
28.6,12.8,0.0,2021,11,15
28.2,12.7,0.0,2021,11,16
27.7,13.6,0.0,2021,11,17
27.9,14.7,0.0,2021,11,18
25.1,15.6,1.0,2021,11,19
27.8,17.5,0.0,2021,11,20
29.4,17.7,0.0,2021,11,21
29.5,14.4,0.0,2021,11,22
29.3,13.2,0.0,2021,11,23
29.5,12.8,0.0,2021,11,24
29.7,13.1,0.0,2021,11,25
30.7,14.5,0.0,2021,11,26
30.8,15.0,0.0,2021,11,27
30.3,15.0,0.0,2021,11,28
29.8,15.6,0.0,2021,11,29
28.1,16.4,0.0,2021,11,30
24.9,17.0,0.0,2021,12,1
21.2,13.7,0.0,2021,12,2
25.0,12.4,0.0,2021,12,3
26.2,13.6,0.0,2021,12,4
24.2,15.6,0.0,2021,12,5
27.0,14.3,0.0,2021,12,6
26.3,14.4,0.0,2021,12,7
25.0,13.0,0.0,2021,12,8
25.2,12.7,0.0,2021,12,9
24.8,12.0,0.0,2021,12,10
24.1,10.5,0.0,2021,12,11
24.8,9.9,0.0,2021,12,12
24.7,11.5,0.0,2021,12,13
23.8,11.6,0.0,2021,12,14
23.0,10.1,0.0,2021,12,15
22.0,10.0,0.0,2021,12,16
20.7,8.8,0.0,2021,12,17
20.8,7.0,0.0,2021,12,18
22.0,6.1,0.0,2021,12,19
24.1,7.6,0.0,2021,12,20
24.9,6.9,0.0,2021,12,21
25.4,11.2,0.0,2021,12,22
25.2,11.5,0.0,2021,12,23
25.4,14.7,0.0,2021,12,24
25.8,13.4,0.0,2021,12,25
25.7,13.1,0.3,2021,12,26
24.3,13.8,6.8,2021,12,27
21.3,11.7,1.8,2021,12,28
21.1,10.0,0.0,2021,12,29
21.4,9.5,0.0,2021,12,30
20.5,9.6,0.0,2021,12,31
22.4,9.8,0.0,2022,1,1
24.2,11.5,0.0,2022,1,2
25.3,11.8,0.0,2022,1,3
26.8,14.4,0.5,2022,1,4
18.7,12.6,32.0,2022,1,5
20.0,10.9,0.0,2022,1,6
20.9,10.7,0.5,2022,1,7
18.2,8.2,0.0,2022,1,8
17.7,7.9,0.0,2022,1,9
18.4,7.1,0.0,2022,1,10
18.7,7.7,0.0,2022,1,11
18.1,7.1,0.0,2022,1,12
19.0,6.7,0.0,2022,1,13
20.2,8.1,0.0,2022,1,14
20.4,7.7,0.0,2022,1,15
21.8,7.8,0.0,2022,1,16
23.8,8.6,0.0,2022,1,17
23.7,9.3,0.0,2022,1,18
27.0,11.4,0.0,2022,1,19
26.3,11.6,0.0,2022,1,20
27.2,12.0,0.5,2022,1,21
21.8,9.8,0.2,2022,1,22
19.9,8.3,0.0,2022,1,23
20.0,7.2,0.0,2022,1,24
20.0,7.2,0.0,2022,1,25
21.1,6.9,0.0,2022,1,26
21.5,7.4,0.0,2022,1,27
23.1,7.0,0.0,2022,1,28
25.3,7.1,0.0,2022,1,29
25.8,8.3,0.0,2022,1,30
26.9,12.0,0.0,2022,1,31
28.7,12.0,0.0,2022,2,1
29.0,10.4,0.0,2022,2,2
23.8,9.9,0.0,2022,2,3
25.4,9.2,0.0,2022,2,4
26.4,9.3,0.0,2022,2,5
27.1,11.0,0.0,2022,2,6
26.3,12.1,0.0,2022,2,7
26.8,14.0,2.0,2022,2,8
24.5,13.2,0.2,2022,2,9
24.8,12.2,0.0,2022,2,10
25.3,10.8,0.0,2022,2,11
26.5,10.6,0.0,2022,2,12
27.5,9.7,0.0,2022,2,13
28.1,12.5,0.0,2022,2,14
28.5,13.8,0.0,2022,2,15
29.1,13.7,0.0,2022,2,16
29.2,13.1,0.0,2022,2,17
29.6,12.9,0.0,2022,2,18
29.4,14.4,0.0,2022,2,19
30.2,13.6,0.0,2022,2,20
32.3,15.8,0.0,2022,2,21
31.3,18.0,0.0,2022,2,22
30.0,16.0,0.0,2022,2,23
30.4,15.4,0.0,2022,2,24
31.9,15.7,0.0,2022,2,25
31.2,15.8,0.0,2022,2,26
28.6,15.8,0.0,2022,2,27
28.9,14.6,0.0,2022,2,28
30.6,15.3,0.0,2022,3,1
32.6,16.3,0.0,2022,3,2
28.4,15.8,0.0,2022,3,3
29.2,15.4,0.0,2022,3,4
30.2,15.3,0.0,2022,3,5
32.1,17.4,0.0,2022,3,6
33.4,16.2,0.0,2022,3,7
34.5,18.8,0.0,2022,3,8
33.8,18.3,0.0,2022,3,9
33.1,18.9,0.0,2022,3,10
34.1,19.3,0.0,2022,3,11
35.1,17.9,0.0,2022,3,12
36.8,20.7,0.0,2022,3,13
38.4,21.1,0.0,2022,3,14
38.9,22.1,0.0,2022,3,15
39.2,23.2,0.0,2022,3,16
40.5,23.2,0.0,2022,3,17
38.9,21.8,0.0,2022,3,18
38.9,21.0,0.0,2022,3,19
37.3,22.4,0.0,2022,3,20
37.5,23.4,0.0,2022,3,21
37.2,23.9,0.0,2022,3,22
35.8,22.4,0.0,2022,3,23
36.5,23.2,0.0,2022,3,24
38.1,22.3,0.0,2022,3,25
38.9,20.8,0.0,2022,3,26
39.4,23.2,0.0,2022,3,27
38.7,23.1,0.0,2022,3,28
39.7,23.4,0.0,2022,3,29
40.1,23.6,0.0,2022,3,30
39.9,23.8,0.0,2022,3,31
39.1,22.5,0.0,2022,4,1
40.0,22.3,0.0,2022,4,2
40.7,23.9,0.0,2022,4,3
40.4,22.7,0.0,2022,4,4
40.4,24.7,0.0,2022,4,5
41.2,23.6,0.0,2022,4,6
41.7,24.0,0.0,2022,4,7
42.3,23.6,0.0,2022,4,8
41.3,24.0,0.0,2022,4,9
40.7,25.3,0.0,2022,4,10
40.4,24.6,0.0,2022,4,11
38.7,25.0,0.0,2022,4,12
38.5,24.7,0.0,2022,4,13
40.2,25.6,0.0,2022,4,14
40.6,26.0,0.0,2022,4,15
41.3,24.8,0.0,2022,4,16
40.9,26.9,0.0,2022,4,17
41.0,26.9,0.0,2022,4,18
40.7,27.6,0.0,2022,4,19
40.0,27.1,0.0,2022,4,20
38.8,26.2,0.0,2022,4,21
39.1,25.1,0.0,2022,4,22
40.3,23.9,0.0,2022,4,23
40.7,26.6,0.0,2022,4,24
40.9,25.7,0.0,2022,4,25
41.7,27.3,0.0,2022,4,26
42.3,28.2,0.0,2022,4,27
42.3,28.4,0.0,2022,4,28
41.3,27.0,0.0,2022,4,29
42.7,28.3,0.0,2022,4,30
43.8,29.6,0.0,2022,5,1
41.0,27.7,0.0,2022,5,2
39.4,27.0,0.0,2022,5,3
39.7,27.6,0.0,2022,5,4
40.3,27.7,0.0,2022,5,5
40.7,27.4,0.0,2022,5,6
41.4,28.0,0.0,2022,5,7
43.5,30.0,0.0,2022,5,8
43.6,30.0,0.0,2022,5,9
44.4,28.9,0.0,2022,5,10
44.6,31.8,0.0,2022,5,11
45.4,32.4,0.0,2022,5,12
45.3,30.9,0.0,2022,5,13
44.3,30.6,0.0,2022,5,14
42.8,27.9,0.0,2022,5,15
40.4,26.7,0.0,2022,5,16
39.9,26.6,0.0,2022,5,17
41.0,28.3,0.0,2022,5,18
43.8,29.1,0.0,2022,5,19
43.1,28.0,0.0,2022,5,20
40.7,27.2,0.0,2022,5,21
38.9,26.6,0.0,2022,5,22
39.3,27.0,0.1,2022,5,23
40.4,28.1,0.0,2022,5,24
40.1,29.9,0.0,2022,5,25
40.2,28.5,0.0,2022,5,26
38.5,27.1,0.0,2022,5,27
38.8,26.5,0.0,2022,5,28
39.2,27.9,0.0,2022,5,29
38.8,28.0,0.0,2022,5,30
40.7,28.1,0.0,2022,5,31
41.3,29.1,0.0,2022,6,1
41.6,29.1,0.0,2022,6,2
42.3,29.9,0.0,2022,6,3
41.9,28.9,0.0,2022,6,4
41.0,28.1,0.0,2022,6,5
41.2,27.5,0.0,2022,6,6
41.2,27.4,0.0,2022,6,7
39.6,26.1,0.0,2022,6,8
39.6,26.3,0.0,2022,6,9
40.1,26.9,0.0,2022,6,10
40.4,28.1,0.0,2022,6,11
39.5,28.6,0.1,2022,6,12
37.3,25.2,12.6,2022,6,13
34.2,25.7,1.5,2022,6,14
36.9,28.1,0.6,2022,6,15
37.4,28.2,0.0,2022,6,16
38.0,28.5,0.0,2022,6,17
37.7,29.2,0.7,2022,6,18
37.9,24.0,8.8,2022,6,19
35.6,23.3,7.3,2022,6,20
37.2,24.9,0.3,2022,6,21
36.6,25.1,0.3,2022,6,22
38.1,25.9,0.0,2022,6,23
40.0,26.2,0.0,2022,6,24
42.4,28.3,0.0,2022,6,25
44.6,30.7,0.0,2022,6,26
41.5,29.7,0.1,2022,6,27
41.2,31.1,0.0,2022,6,28
39.1,30.3,0.0,2022,6,29
38.6,29.8,0.0,2022,6,30
37.2,26.1,4.4,2022,7,1
33.2,25.8,13.8,2022,7,2
32.8,24.8,28.1,2022,7,3
32.2,25.5,7.5,2022,7,4
35.0,25.7,17.3,2022,7,5
36.0,25.7,5.3,2022,7,6
34.7,25.2,32.9,2022,7,7
33.9,25.5,7.2,2022,7,8
34.1,25.7,1.1,2022,7,9
32.7,25.4,2.4,2022,7,10
33.1,24.4,7.3,2022,7,11
33.5,25.6,1.0,2022,7,12
31.8,26.1,16.3,2022,7,13
34.6,27.1,3.4,2022,7,14
35.4,26.5,4.7,2022,7,15
33.8,26.6,2.3,2022,7,16
33.9,26.6,8.2,2022,7,17
33.5,26.1,14.9,2022,7,18
34.0,25.6,6.1,2022,7,19
32.6,25.9,0.2,2022,7,20
32.5,25.9,1.5,2022,7,21
32.5,25.5,0.2,2022,7,22
31.3,24.7,4.2,2022,7,23
32.4,24.9,1.0,2022,7,24
31.5,24.1,10.0,2022,7,25
28.5,24.0,22.7,2022,7,26
28.8,24.0,16.0,2022,7,27
31.1,24.6,0.9,2022,7,28
31.0,25.1,0.4,2022,7,29
30.6,24.7,1.2,2022,7,30
31.0,24.4,13.1,2022,7,31
31.4,23.8,21.1,2022,8,1
32.3,25.7,2.4,2022,8,2
32.4,25.4,11.1,2022,8,3
32.3,24.9,9.6,2022,8,4
32.3,25.8,7.5,2022,8,5
32.7,24.6,13.3,2022,8,6
33.3,25.3,27.6,2022,8,7
33.2,25.9,0.9,2022,8,8
34.1,26.9,5.9,2022,8,9
34.9,27.4,0.0,2022,8,10
34.5,26.3,2.2,2022,8,11
32.3,24.8,24.6,2022,8,12
26.4,24.1,31.0,2022,8,13
31.4,23.8,0.6,2022,8,14
30.7,24.6,6.2,2022,8,15
30.8,24.2,31.8,2022,8,16
28.7,24.1,13.3,2022,8,17
30.4,24.2,5.0,2022,8,18
31.0,24.2,1.5,2022,8,19
30.9,24.7,0.7,2022,8,20
31.0,24.0,1.1,2022,8,21
30.0,23.9,13.7,2022,8,22
30.3,24.6,5.6,2022,8,23
28.0,23.9,1.6,2022,8,24
29.5,23.5,1.5,2022,8,25
29.6,23.0,0.4,2022,8,26
30.2,23.2,1.3,2022,8,27
30.3,23.3,0.3,2022,8,28
30.3,23.6,0.9,2022,8,29
32.2,24.5,0.3,2022,8,30
32.6,25.1,0.2,2022,8,31
33.0,25.5,0.0,2022,9,1
32.9,24.9,0.0,2022,9,2
33.0,25.3,0.0,2022,9,3
32.0,24.6,0.0,2022,9,4
31.0,23.7,0.5,2022,9,5
31.5,23.5,0.4,2022,9,6
33.5,24.1,0.0,2022,9,7
35.3,25.6,0.0,2022,9,8
36.0,26.3,0.0,2022,9,9
35.9,26.4,1.3,2022,9,10
34.2,25.7,1.1,2022,9,11
34.5,26.8,0.0,2022,9,12
34.9,26.7,0.3,2022,9,13
34.5,24.9,0.3,2022,9,14
35.5,25.3,0.0,2022,9,15
33.8,24.4,0.0,2022,9,16
32.5,23.8,0.1,2022,9,17
33.1,23.4,0.0,2022,9,18
34.8,24.5,0.0,2022,9,19
35.1,24.6,0.0,2022,9,20
35.4,24.6,0.0,2022,9,21
36.2,24.0,0.3,2022,9,22
36.5,24.6,0.0,2022,9,23
33.9,25.5,0.1,2022,9,24
32.2,23.5,0.0,2022,9,25
32.7,23.3,0.0,2022,9,26
33.9,23.5,0.5,2022,9,27
34.0,23.6,0.0,2022,9,28
34.0,23.6,0.3,2022,9,29
35.0,24.4,0.0,2022,9,30
34.6,25.0,0.0,2022,10,1
33.7,24.6,0.0,2022,10,2
33.8,24.1,0.0,2022,10,3
35.6,24.0,0.0,2022,10,4
36.8,23.5,0.0,2022,10,5
35.8,23.5,0.0,2022,10,6
33.9,25.6,0.0,2022,10,7
29.5,23.2,3.6,2022,10,8
32.3,23.2,0.8,2022,10,9
32.5,21.6,0.0,2022,10,10
34.2,21.3,0.0,2022,10,11
34.3,21.2,0.0,2022,10,12
34.4,21.0,0.0,2022,10,13
34.0,20.9,0.0,2022,10,14
34.2,20.4,0.0,2022,10,15
33.9,19.0,0.0,2022,10,16
33.2,19.1,0.0,2022,10,17
32.8,18.8,0.0,2022,10,18
33.3,19.1,0.0,2022,10,19
33.1,19.7,0.0,2022,10,20
33.3,19.6,0.0,2022,10,21
33.0,18.6,0.0,2022,10,22
33.0,18.4,0.0,2022,10,23
32.5,17.0,0.0,2022,10,24
33.1,16.9,0.0,2022,10,25
32.3,18.1,0.0,2022,10,26
33.0,18.5,0.0,2022,10,27
33.0,20.4,0.0,2022,10,28
32.4,18.5,0.0,2022,10,29
32.2,17.8,0.0,2022,10,30
31.8,16.5,0.0,2022,10,31
32.3,16.3,0.0,2022,11,1
33.3,16.9,0.0,2022,11,2
32.8,18.1,0.0,2022,11,3
33.0,17.6,0.0,2022,11,4
33.4,18.3,0.0,2022,11,5
32.7,18.4,0.0,2022,11,6
31.9,18.2,0.0,2022,11,7
30.6,18.2,0.0,2022,11,8
30.8,17.7,0.0,2022,11,9
30.5,17.5,0.0,2022,11,10
29.9,16.4,0.0,2022,11,11
29.4,14.9,0.0,2022,11,12
29.7,14.3,0.0,2022,11,13
29.6,15.2,0.0,2022,11,14
29.1,16.2,0.0,2022,11,15
27.9,15.1,0.0,2022,11,16
27.9,14.3,0.0,2022,11,17
28.0,12.7,0.0,2022,11,18
29.1,14.8,0.0,2022,11,19
28.5,14.5,0.0,2022,11,20
27.6,14.0,0.0,2022,11,21
27.3,12.5,0.0,2022,11,22
27.1,12.3,0.0,2022,11,23
26.9,10.9,0.0,2022,11,24
27.3,12.3,0.0,2022,11,25
27.4,10.8,0.0,2022,11,26
27.6,10.8,0.0,2022,11,27
27.9,11.4,0.0,2022,11,28
28.0,13.2,0.0,2022,11,29
26.9,12.4,0.0,2022,11,30
26.3,11.9,0.0,2022,12,1
26.2,11.8,0.0,2022,12,2
26.3,10.9,0.0,2022,12,3
26.4,12.9,0.0,2022,12,4
25.6,11.6,0.0,2022,12,5
25.5,12.1,0.0,2022,12,6
26.1,11.4,0.0,2022,12,7
26.9,10.9,0.0,2022,12,8
27.5,11.9,0.0,2022,12,9
27.6,12.7,0.0,2022,12,10
27.2,13.5,0.0,2022,12,11
27.7,14.3,0.0,2022,12,12
27.7,15.0,0.0,2022,12,13
26.6,13.5,0.0,2022,12,14
26.4,11.5,0.0,2022,12,15
25.8,9.8,0.0,2022,12,16
27.0,9.7,0.0,2022,12,17
27.6,11.7,0.0,2022,12,18
26.9,11.4,0.0,2022,12,19
27.0,10.6,0.0,2022,12,20
26.2,11.4,0.0,2022,12,21
24.4,11.8,0.0,2022,12,22
23.1,11.2,0.0,2022,12,23
22.2,9.5,0.0,2022,12,24
21.4,8.3,0.0,2022,12,25
22.1,8.4,0.0,2022,12,26
23.0,8.4,0.0,2022,12,27
25.2,9.3,0.0,2022,12,28
26.6,10.7,0.0,2022,12,29
24.6,11.5,0.0,2022,12,30
21.7,9.6,0.0,2022,12,31
22.3,8.3,0.0,2023,1,1
23.3,8.2,0.0,2023,1,2
22.5,9.3,0.0,2023,1,3
20.1,7.0,0.0,2023,1,4
20.6,6.3,0.0,2023,1,5
22.5,5.7,0.0,2023,1,6
24.5,9.2,0.0,2023,1,7
25.4,10.0,0.0,2023,1,8
25.6,11.1,0.0,2023,1,9
25.3,11.1,0.0,2023,1,10
26.1,10.0,0.0,2023,1,11
25.5,12.9,0.0,2023,1,12
22.2,8.5,0.0,2023,1,13
18.7,6.5,0.0,2023,1,14
17.6,4.3,0.0,2023,1,15
20.2,4.9,0.0,2023,1,16
20.8,6.4,0.0,2023,1,17
22.5,7.2,0.0,2023,1,18
24.5,9.5,0.0,2023,1,19
23.5,11.1,0.0,2023,1,20
23.5,10.5,0.0,2023,1,21
22.2,10.7,0.0,2023,1,22
23.0,10.7,0.0,2023,1,23
22.4,10.7,0.0,2023,1,24
20.9,8.8,0.0,2023,1,25
20.8,8.4,0.0,2023,1,26
21.4,7.3,0.0,2023,1,27
24.6,7.7,0.0,2023,1,28
22.4,13.5,13.5,2023,1,29
22.9,11.9,0.0,2023,1,30
21.9,10.0,0.0,2023,1,31
22.2,8.4,0.0,2023,2,1
24.6,8.7,0.0,2023,2,2
27.5,11.4,0.0,2023,2,3
27.5,9.8,0.0,2023,2,4
28.5,11.4,0.0,2023,2,5
26.8,13.0,0.0,2023,2,6
26.1,12.4,0.0,2023,2,7
27.7,10.4,0.0,2023,2,8
30.2,12.3,0.0,2023,2,9
27.9,15.7,0.0,2023,2,10
27.8,14.9,0.0,2023,2,11
26.1,11.0,0.0,2023,2,12
24.0,8.8,0.0,2023,2,13
28.5,10.6,0.0,2023,2,14
31.3,11.8,0.0,2023,2,15
32.6,15.4,0.0,2023,2,16
32.3,13.1,0.0,2023,2,17
32.5,14.1,0.0,2023,2,18
32.7,13.8,0.0,2023,2,19
33.6,15.0,0.0,2023,2,20
31.3,18.0,0.0,2023,2,21
31.4,17.3,0.0,2023,2,22
30.9,16.5,0.0,2023,2,23
30.9,15.3,0.0,2023,2,24
30.9,14.8,0.0,2023,2,25
31.7,14.2,0.0,2023,2,26
32.6,15.5,0.0,2023,2,27
32.9,16.4,0.0,2023,2,28
33.5,17.5,0.0,2023,3,1
33.6,19.3,0.0,2023,3,2
33.7,19.4,0.0,2023,3,3
33.5,19.5,0.6,2023,3,4
33.0,19.2,0.0,2023,3,5
32.2,18.5,0.0,2023,3,6
30.0,18.4,0.0,2023,3,7
31.2,16.7,0.0,2023,3,8
31.1,16.4,0.0,2023,3,9
31.9,16.3,0.0,2023,3,10
32.9,16.4,0.0,2023,3,11
33.8,17.9,0.0,2023,3,12
33.9,19.2,0.0,2023,3,13
35.0,18.4,0.0,2023,3,14
35.0,19.2,0.0,2023,3,15
31.3,19.8,0.4,2023,3,16
32.1,18.9,0.0,2023,3,17
30.4,18.2,0.0,2023,3,18
30.2,17.6,0.0,2023,3,19
28.0,16.5,0.1,2023,3,20
30.7,17.4,0.0,2023,3,21
31.0,19.0,0.1,2023,3,22
31.7,20.0,0.3,2023,3,23
29.7,19.1,0.5,2023,3,24
30.4,18.9,0.0,2023,3,25
31.4,19.6,0.0,2023,3,26
31.5,19.4,0.0,2023,3,27
32.9,18.8,0.0,2023,3,28
33.8,21.3,0.0,2023,3,29
29.1,18.2,1.1,2023,3,30
29.7,18.0,0.2,2023,3,31
32.6,18.3,0.0,2023,4,1
34.1,21.0,0.0,2023,4,2
33.3,22.0,0.0,2023,4,3
