Date,Max_Temperature,Min_Temperature,Rainfall
2010-01-01,25.2,9.4,0.0
2010-01-02,25.8,13.1,0.4
2010-01-03,23.3,12.2,0.0
2010-01-04,22.4,8.9,0.0
2010-01-05,22.3,7.8,0.0
2010-01-06,24.3,8.7,0.0
2010-01-07,24.5,11.0,0.0
2010-01-08,23.5,9.9,0.0
2010-01-09,21.7,8.9,0.0
2010-01-10,22.5,8.0,0.0
2010-01-11,24.0,9.1,0.0
2010-01-12,22.1,10.6,0.0
2010-01-13,20.3,8.8,0.0
2010-01-14,21.5,7.9,0.0
2010-01-15,22.9,9.0,0.0
2010-01-16,24.8,9.7,0.0
2010-01-17,26.3,9.4,0.0
2010-01-18,26.6,9.5,0.0
2010-01-19,26.0,9.7,0.0
2010-01-20,26.7,10.2,0.0
2010-01-21,26.7,10.6,0.0
2010-01-22,28.0,11.4,0.0
2010-01-23,27.8,10.1,0.0
2010-01-24,27.1,10.1,0.0
2010-01-25,26.6,13.4,0.0
2010-01-26,28.7,13.8,0.0
2010-01-27,27.8,12.1,0.0
2010-01-28,28.4,12.1,0.0
2010-01-29,27.5,13.5,0.0
2010-01-30,27.3,14.4,0.0
2010-01-31,26.6,12.9,0.0
2010-02-01,27.2,12.7,0.0
2010-02-02,27.7,11.5,0.0
2010-02-03,27.7,13.5,0.0
2010-02-04,28.4,13.4,0.0
2010-02-05,29.5,14.5,0.0
2010-02-06,30.5,14.5,0.0
2010-02-07,31.2,14.1,0.0
2010-02-08,28.5,17.7,2.2
2010-02-09,23.3,9.8,0.0
2010-02-10,23.1,8.1,0.0
2010-02-11,25.1,9.6,0.0
2010-02-12,26.0,13.2,0.0
2010-02-13,26.5,13.4,0.0
2010-02-14,26.4,12.7,0.0
2010-02-15,27.0,10.4,0.0
2010-02-16,27.3,10.7,0.0
2010-02-17,24.4,10.6,0.0
2010-02-18,25.2,9.2,0.0
2010-02-19,28.3,10.0,0.0
2010-02-20,30.6,12.2,0.0
2010-02-21,32.2,14.0,0.0
2010-02-22,32.1,14.3,0.9
2010-02-23,29.0,14.0,0.0
2010-02-24,29.3,14.6,0.0
2010-02-25,30.4,14.1,0.0
2010-02-26,32.1,14.7,0.0
2010-02-27,33.8,17.9,0.0
2010-02-28,34.3,17.9,0.0
2010-03-01,33.9,18.0,0.0
2010-03-02,33.8,19.4,0.0
2010-03-03,33.2,21.6,0.0
2010-03-04,30.3,19.3,0.0
2010-03-05,31.8,18.3,0.0
2010-03-06,30.8,18.6,0.0
2010-03-07,30.7,17.1,0.0
2010-03-08,31.1,16.9,0.0
2010-03-09,31.8,16.6,0.0
2010-03-10,33.3,16.5,0.0
2010-03-11,34.4,16.6,0.0
2010-03-12,35.7,16.3,0.0
2010-03-13,37.3,16.6,0.0
2010-03-14,37.8,19.9,0.0
2010-03-15,37.7,18.7,0.0
2010-03-16,38.5,20.6,0.0
2010-03-17,39.2,22.4,0.0
2010-03-18,38.6,23.2,0.0
2010-03-19,38.5,21.5,0.0
2010-03-20,40.0,20.2,0.0
2010-03-21,40.1,22.0,0.0
2010-03-22,38.3,22.5,0.0
2010-03-23,37.1,22.5,0.0
2010-03-24,36.8,22.3,0.0
2010-03-25,38.0,23.1,0.0
2010-03-26,37.0,23.1,0.0
2010-03-27,37.7,21.5,0.0
2010-03-28,38.6,23.0,0.0
2010-03-29,38.3,23.5,0.0
2010-03-30,37.5,23.5,0.0
2010-03-31,36.7,24.9,0.0
2010-04-01,37.9,24.1,0.0
2010-04-02,36.6,24.9,0.0
2010-04-03,37.4,23.5,0.0
2010-04-04,38.7,23.3,0.0
2010-04-05,39.6,24.4,0.0
2010-04-06,39.2,22.4,0.0
2010-04-07,40.3,21.8,0.0
2010-04-08,41.0,22.5,0.0
2010-04-09,40.3,25.1,0.0
2010-04-10,39.5,23.8,0.0
2010-04-11,39.1,25.8,0.0
2010-04-12,39.7,26.0,0.0
2010-04-13,41.8,23.1,0.0
2010-04-14,42.2,24.2,0.0
2010-04-15,43.1,25.7,0.0
2010-04-16,43.1,27.7,0.0
2010-04-17,42.2,27.2,0.0
2010-04-18,42.2,28.1,0.0
2010-04-19,41.8,27.4,0.0
2010-04-20,40.8,25.6,0.0
2010-04-21,39.2,26.2,0.0
2010-04-22,38.9,24.5,0.0
2010-04-23,40.1,22.9,0.0
2010-04-24,39.7,25.1,0.0
2010-04-25,40.7,25.7,0.7
2010-04-26,41.1,27.0,0.0
2010-04-27,41.4,27.7,0.0
2010-04-28,42.1,28.3,0.0
2010-04-29,42.5,27.5,0.0
2010-04-30,40.4,26.2,0.0
2010-05-01,40.6,26.3,0.0
2010-05-02,41.5,25.9,0.0
2010-05-03,43.4,29.3,0.0
2010-05-04,43.2,28.9,0.0
2010-05-05,41.3,27.7,0.0
2010-05-06,40.5,29.4,0.0
2010-05-07,40.6,28.4,0.0
2010-05-08,40.6,27.9,0.0
2010-05-09,40.8,27.2,0.0
2010-05-10,40.1,28.0,0.0
2010-05-11,42.8,27.1,0.0
2010-05-12,43.9,28.3,0.0
2010-05-13,44.1,27.7,0.5
2010-05-14,42.5,28.1,0.8
2010-05-15,42.6,28.5,0.0
2010-05-16,42.8,29.3,0.0
2010-05-17,42.7,29.7,0.0
2010-05-18,42.2,28.0,0.0
2010-05-19,43.3,29.2,0.0
2010-05-20,44.8,30.6,0.0
2010-05-21,45.8,28.7,0.0
2010-05-22,45.8,27.8,0.0
2010-05-23,45.6,31.0,0.0
2010-05-24,45.1,30.6,0.0
2010-05-25,43.3,28.8,0.0
2010-05-26,42.1,27.5,0.0
2010-05-27,43.9,27.5,0.0
2010-05-28,42.8,27.6,0.0
2010-05-29,41.3,27.7,0.0
2010-05-30,41.4,27.8,0.0
2010-05-31,41.6,29.1,0.0
2010-06-01,40.6,27.2,0.0
2010-06-02,40.3,29.3,0.0
2010-06-03,38.3,29.2,0.2
2010-06-04,39.8,28.6,0.0
2010-06-05,39.6,28.3,0.0
2010-06-06,37.8,27.0,1.3
2010-06-07,28.9,23.5,17.7
2010-06-08,32.9,23.3,0.6
2010-06-09,35.2,24.3,0.0
2010-06-10,37.9,25.6,0.0
2010-06-11,41.8,25.1,0.0
2010-06-12,43.4,27.6,0.0
2010-06-13,43.8,29.0,0.0
2010-06-14,42.5,29.7,0.0
2010-06-15,38.2,30.6,0.0
2010-06-16,39.3,29.4,0.0
2010-06-17,40.6,29.3,0.0
2010-06-18,43.2,31.5,0.0
2010-06-19,44.6,30.5,0.0
2010-06-20,44.9,30.6,0.0
2010-06-21,42.5,29.5,0.0
2010-06-22,41.5,27.8,0.0
2010-06-23,39.7,27.3,0.0
2010-06-24,38.8,28.1,0.0
2010-06-25,39.1,29.5,0.0
2010-06-26,41.5,30.8,0.0
2010-06-27,42.2,32.3,0.0
2010-06-28,41.6,30.6,0.0
2010-06-29,40.8,28.6,0.0
2010-06-30,38.3,28.2,0.0
2010-07-01,38.4,29.4,0.0
2010-07-02,39.9,30.3,0.0
2010-07-03,43.0,30.0,0.0
2010-07-04,39.1,26.8,6.2
2010-07-05,31.9,25.2,36.5
2010-07-06,31.4,25.3,10.4
2010-07-07,33.2,25.7,8.2
2010-07-08,33.6,27.3,2.5
2010-07-09,32.7,26.8,0.1
2010-07-10,33.3,26.6,0.2
2010-07-11,32.0,26.2,0.0
2010-07-12,31.2,25.9,1.3
2010-07-13,32.5,26.0,1.5
2010-07-14,33.5,26.1,0.4
2010-07-15,35.3,26.3,0.5
2010-07-16,38.4,28.2,0.3
2010-07-17,37.8,27.1,7.3
2010-07-18,36.3,26.7,5.7
2010-07-19,33.5,27.2,1.4
2010-07-20,35.9,27.3,0.0
2010-07-21,36.0,27.6,0.6
2010-07-22,35.1,26.8,13.4
2010-07-23,33.6,26.0,26.3
2010-07-24,29.9,25.8,2.6
2010-07-25,32.6,26.0,11.6
2010-07-26,32.5,25.9,3.2
2010-07-27,30.7,26.2,0.8
2010-07-28,31.1,25.8,0.3
2010-07-29,32.5,25.4,0.4
2010-07-30,33.1,26.0,3.6
2010-07-31,32.5,25.5,12.2
2010-08-01,29.6,24.9,26.5
2010-08-02,29.7,24.8,15.2
2010-08-03,30.1,25.1,14.6
2010-08-04,31.4,25.3,14.5
2010-08-05,29.2,24.9,6.0
2010-08-06,30.5,25.1,6.3
2010-08-07,33.4,25.4,4.9
2010-08-08,33.4,24.9,8.1
2010-08-09,31.0,25.0,1.6
2010-08-10,31.6,25.7,3.6
2010-08-11,31.6,25.7,1.2
2010-08-12,32.1,25.9,0.5
2010-08-13,30.6,25.3,31.5
2010-08-14,29.3,24.9,22.8
2010-08-15,30.0,25.0,4.5
2010-08-16,31.9,25.4,0.2
2010-08-17,31.7,25.9,0.0
2010-08-18,31.5,25.7,2.8
2010-08-19,29.9,25.5,1.9
2010-08-20,27.8,25.1,3.6
2010-08-21,28.8,25.1,0.0
2010-08-22,30.3,25.0,0.3
2010-08-23,30.6,25.1,0.0
2010-08-24,30.5,24.9,0.1
2010-08-25,31.5,25.0,0.1
2010-08-26,32.9,24.8,0.8
2010-08-27,33.7,26.2,0.2
2010-08-28,33.4,26.5,0.0
2010-08-29,34.5,26.1,0.0
2010-08-30,34.5,26.9,0.0
2010-08-31,33.3,26.5,0.0
2010-09-01,33.2,25.9,0.7
2010-09-02,32.2,25.7,0.4
2010-09-03,31.5,25.7,0.5
2010-09-04,32.8,25.6,3.9
2010-09-05,31.8,25.5,6.3
2010-09-06,31.7,25.3,4.1
2010-09-07,32.1,25.9,1.9
2010-09-08,31.9,25.5,4.4
2010-09-09,32.4,25.6,2.5
2010-09-10,31.6,25.3,8.0
2010-09-11,28.3,24.9,3.2
2010-09-12,30.2,25.2,0.3
2010-09-13,26.8,24.2,3.5
2010-09-14,30.0,24.2,3.3
2010-09-15,31.2,23.7,0.2
2010-09-16,32.2,23.6,0.1
2010-09-17,33.0,23.8,0.0
2010-09-18,31.4,23.0,0.0
2010-09-19,33.1,22.7,0.0
2010-09-20,33.5,21.4,0.0
2010-09-21,34.6,20.3,0.0
2010-09-22,34.9,23.1,0.0
2010-09-23,34.0,21.7,0.0
2010-09-24,33.8,20.8,0.0
2010-09-25,34.2,20.2,0.0
2010-09-26,35.0,21.2,0.0
2010-09-27,35.0,21.1,0.0
2010-09-28,35.1,21.5,0.0
2010-09-29,35.8,22.4,0.0
2010-09-30,35.9,22.8,0.0
2010-10-01,37.3,22.2,0.0
2010-10-02,37.3,23.0,0.0
2010-10-03,37.7,23.6,0.0
2010-10-04,38.4,23.2,0.0
2010-10-05,38.3,22.9,0.0
2010-10-06,38.0,22.5,0.0
2010-10-07,37.8,23.4,0.0
2010-10-08,37.2,22.7,0.0
2010-10-09,37.2,21.3,0.0
2010-10-10,35.4,23.0,0.0
2010-10-11,33.8,23.4,0.0
2010-10-12,33.5,23.5,0.1
2010-10-13,34.7,22.9,0.0
2010-10-14,36.2,25.1,0.0
2010-10-15,36.7,24.0,0.0
2010-10-16,37.8,21.5,0.0
2010-10-17,37.1,23.3,0.0
2010-10-18,36.1,24.7,0.0
2010-10-19,35.8,24.6,0.0
2010-10-20,36.2,23.7,0.0
2010-10-21,36.9,22.8,0.0
2010-10-22,36.5,23.6,0.0
2010-10-23,35.4,21.5,0.0
2010-10-24,34.2,20.3,0.0
2010-10-25,33.9,20.1,0.0
2010-10-26,34.1,19.5,0.0
2010-10-27,34.1,20.2,0.0
2010-10-28,34.0,19.9,0.0
2010-10-29,31.5,19.5,0.1
2010-10-30,31.1,19.3,0.1
2010-10-31,31.7,19.5,0.0
2010-11-01,31.4,18.6,0.0
2010-11-02,30.8,17.6,0.0
2010-11-03,31.1,16.9,0.0
2010-11-04,31.5,16.4,0.0
2010-11-05,32.3,17.1,0.0
2010-11-06,31.8,16.5,0.0
2010-11-07,31.3,18.0,0.0
2010-11-08,30.1,17.4,0.0
2010-11-09,30.6,20.0,0.0
2010-11-10,31.2,21.9,0.0
2010-11-11,31.1,22.7,3.5
2010-11-12,28.6,21.2,3.5
2010-11-13,27.0,20.5,2.7
2010-11-14,28.4,20.0,0.3
2010-11-15,28.2,20.8,2.3
2010-11-16,28.0,19.9,0.1
2010-11-17,25.7,18.4,2.4
2010-11-18,26.6,16.4,0.0
2010-11-19,27.3,14.3,0.0
2010-11-20,26.9,12.4,0.0
2010-11-21,27.6,12.5,0.0
2010-11-22,19.4,16.0,10.6
2010-11-23,21.3,15.7,3.3
2010-11-24,20.0,16.3,0.6
2010-11-25,23.9,15.5,0.1
2010-11-26,25.4,12.6,0.0
2010-11-27,25.0,11.6,0.0
2010-11-28,24.8,11.5,0.0
2010-11-29,25.1,10.5,0.0
2010-11-30,25.0,9.5,0.0
2010-12-01,25.3,9.9,0.0
2010-12-02,25.1,11.8,0.0
2010-12-03,24.6,10.7,0.0
2010-12-04,24.1,10.3,0.0
2010-12-05,24.5,10.5,0.0
2010-12-06,25.1,12.3,0.0
2010-12-07,24.4,11.2,0.0
2010-12-08,23.3,9.9,0.0
2010-12-09,22.4,9.2,0.0
2010-12-10,21.9,7.3,0.0
2010-12-11,22.2,6.0,0.0
2010-12-12,22.7,7.0,0.0
2010-12-13,23.4,7.2,0.0
2010-12-14,24.1,8.4,0.0
2010-12-15,24.7,8.4,0.0
2010-12-16,24.7,8.3,0.0
2010-12-17,25.0,8.1,0.0
2010-12-18,24.8,7.4,0.0
2010-12-19,24.9,9.6,0.0
2010-12-20,24.9,8.5,0.0
2010-12-21,25.3,7.3,0.0
2010-12-22,24.9,8.1,0.0
2010-12-23,25.0,9.5,0.0
2010-12-24,23.7,9.7,0.0
2010-12-25,22.9,8.8,0.0
2010-12-26,24.0,9.0,0.0
2010-12-27,24.7,11.4,2.1
2010-12-28,22.8,14.1,3.1
2010-12-29,23.8,13.1,0.3
2010-12-30,21.3,8.5,0.1
2010-12-31,21.1,7.4,0.0
2011-01-01,21.0,6.1,0.0
2011-01-02,20.4,5.8,0.0
2011-01-03,21.2,6.4,0.0
2011-01-04,21.1,5.9,0.0
2011-01-05,21.0,6.3,0.0
2011-01-06,22.5,6.0,0.0
2011-01-07,23.3,6.7,0.0
2011-01-08,22.8,6.2,0.0
2011-01-09,21.3,6.0,0.0
2011-01-10,22.3,5.7,0.0
2011-01-11,24.3,6.0,0.0
2011-01-12,25.5,8.0,0.0
2011-01-13,26.6,11.8,0.0
2011-01-14,24.0,11.1,0.0
2011-01-15,20.7,6.2,0.0
2011-01-16,21.4,4.5,0.0
2011-01-17,24.4,6.0,0.0
2011-01-18,24.9,10.1,0.0
2011-01-19,22.7,7.8,0.0
2011-01-20,24.9,7.7,0.0
2011-01-21,26.6,9.4,0.0
2011-01-22,26.1,12.1,0.0
2011-01-23,25.6,13.7,0.0
2011-01-24,25.2,12.7,0.0
2011-01-25,25.1,11.8,0.0
2011-01-26,23.6,9.6,0.0
2011-01-27,22.9,9.8,0.0
2011-01-28,24.0,9.0,0.0
2011-01-29,25.2,10.7,0.0
2011-01-30,24.5,11.1,0.0
2011-01-31,24.3,10.6,0.0
2011-02-01,25.1,10.8,0.0
2011-02-02,27.7,10.7,0.0
2011-02-03,29.7,12.0,0.0
2011-02-04,30.2,13.1,0.0
2011-02-05,29.1,12.8,0.0
2011-02-06,28.0,14.7,0.0
2011-02-07,26.1,12.6,0.0
2011-02-08,26.2,10.9,0.0
2011-02-09,26.1,11.2,0.0
2011-02-10,27.0,11.6,0.0
2011-02-11,29.6,13.9,0.0
2011-02-12,30.4,15.1,0.0
2011-02-13,27.2,13.5,0.0
2011-02-14,23.0,14.3,17.0
2011-02-15,21.9,12.6,0.0
2011-02-16,22.6,12.0,0.0
2011-02-17,23.5,11.1,0.0
2011-02-18,24.6,11.2,0.0
2011-02-19,25.0,11.4,0.0
2011-02-20,25.0,11.9,0.0
2011-02-21,22.7,10.8,0.0
2011-02-22,25.4,10.8,0.0
2011-02-23,27.0,11.6,0.0
2011-02-24,27.5,13.6,0.0
2011-02-25,27.8,13.0,0.0
2011-02-26,26.2,12.9,0.0
2011-02-27,26.4,11.9,0.0
2011-02-28,28.0,14.2,0.0
2011-03-01,28.2,16.4,0.0
2011-03-02,30.5,15.9,0.0
2011-03-03,27.2,16.1,0.5
2011-03-04,28.5,16.4,0.0
2011-03-05,30.0,17.8,0.0
2011-03-06,30.7,17.4,0.0
2011-03-07,32.5,18.2,0.0
2011-03-08,31.1,18.1,0.0
2011-03-09,28.6,13.9,0.0
2011-03-10,29.7,13.3,0.0
2011-03-11,30.2,13.7,0.0
2011-03-12,31.7,13.2,0.0
2011-03-13,34.7,17.6,0.0
2011-03-14,35.9,16.9,0.0
2011-03-15,36.6,18.2,0.0
2011-03-16,37.3,19.8,0.0
2011-03-17,39.2,21.0,0.0
2011-03-18,38.8,22.5,0.0
2011-03-19,35.2,21.1,0.0
2011-03-20,34.4,18.7,0.0
2011-03-21,34.7,18.3,0.0
2011-03-22,34.3,17.4,0.0
2011-03-23,33.8,19.7,0.0
2011-03-24,35.0,18.4,0.0
2011-03-25,35.6,18.5,0.0
2011-03-26,37.1,18.4,0.0
2011-03-27,38.0,20.8,0.0
2011-03-28,37.3,22.0,0.0
2011-03-29,35.9,22.2,0.0
2011-03-30,35.6,21.4,0.0
2011-03-31,35.0,20.3,0.0
2011-04-01,36.4,19.7,0.0
2011-04-02,35.2,20.0,0.0
2011-04-03,33.4,20.3,0.0
2011-04-04,33.7,17.5,0.0
2011-04-05,35.3,17.1,0.0
2011-04-06,35.9,17.4,0.0
2011-04-07,36.8,21.4,0.0
2011-04-08,36.2,20.8,0.0
2011-04-09,36.8,19.8,0.0
2011-04-10,38.6,22.6,0.0
2011-04-11,36.3,21.9,0.0
2011-04-12,34.2,21.5,0.0
2011-04-13,35.2,23.7,0.0
2011-04-14,36.6,23.8,0.0
2011-04-15,38.3,22.8,0.0
2011-04-16,39.3,23.8,0.3
2011-04-17,35.0,22.6,0.0
2011-04-18,35.6,20.7,0.0
2011-04-19,36.9,20.7,0.0
2011-04-20,37.0,22.7,0.0
2011-04-21,37.6,22.1,0.0
2011-04-22,38.6,22.5,0.0
2011-04-23,39.6,21.9,0.0
2011-04-24,41.1,21.3,0.0
2011-04-25,41.3,23.0,0.0
2011-04-26,41.7,25.2,0.0
2011-04-27,42.1,26.7,0.0
2011-04-28,40.8,27.7,0.0
2011-04-29,39.7,27.0,0.0
2011-04-30,39.8,25.6,0.0
2011-05-01,39.0,25.1,0.0
2011-05-02,39.1,27.5,0.0
2011-05-03,38.9,27.0,0.0
2011-05-04,37.8,25.8,0.0
2011-05-05,38.0,26.1,0.0
2011-05-06,37.1,25.2,0.0
2011-05-07,39.6,25.8,0.0
2011-05-08,41.3,26.5,0.0
2011-05-09,41.9,27.3,0.0
2011-05-10,39.9,26.3,0.0
2011-05-11,39.9,26.1,0.0
2011-05-12,39.7,26.9,0.0
2011-05-13,39.8,27.0,0.0
2011-05-14,40.3,27.8,0.4
2011-05-15,41.1,28.0,0.1
2011-05-16,41.3,28.2,0.3
2011-05-17,38.9,28.0,3.5
2011-05-18,41.0,27.2,0.0
2011-05-19,41.1,28.1,0.0
2011-05-20,40.3,26.8,0.0
2011-05-21,39.2,27.1,0.0
2011-05-22,39.1,27.3,0.0
2011-05-23,39.0,27.8,0.0
2011-05-24,39.4,28.7,0.0
2011-05-25,39.1,27.4,0.0
2011-05-26,39.1,27.5,0.0
2011-05-27,40.0,28.7,0.0
2011-05-28,40.4,28.8,0.0
2011-05-29,41.1,29.7,0.0
2011-05-30,40.4,28.2,0.0
2011-05-31,39.6,26.9,0.0
2011-06-01,38.6,26.5,0.0
2011-06-02,38.1,27.7,0.0
2011-06-03,40.4,28.3,0.0
2011-06-04,42.5,29.1,0.0
2011-06-05,43.8,27.9,0.0
2011-06-06,44.9,28.8,0.0
2011-06-07,45.8,30.6,0.0
2011-06-08,42.5,31.1,0.0
2011-06-09,41.4,29.9,0.0
2011-06-10,40.4,28.4,0.0
2011-06-11,40.5,28.9,0.0
2011-06-12,40.2,28.8,0.0
2011-06-13,39.7,28.9,0.0
2011-06-14,40.4,30.1,0.1
2011-06-15,38.1,28.4,0.0
2011-06-16,38.1,27.5,0.0
2011-06-17,37.9,26.8,0.0
2011-06-18,37.5,27.8,0.0
2011-06-19,37.7,27.8,0.0
2011-06-20,37.7,28.3,0.0
2011-06-21,38.4,28.0,0.0
2011-06-22,38.6,28.2,0.0
2011-06-23,34.0,28.1,0.0
2011-06-24,38.0,27.6,0.0
2011-06-25,37.8,27.0,0.0
2011-06-26,36.8,27.0,0.0
2011-06-27,35.7,27.7,0.0
2011-06-28,38.2,27.7,0.0
2011-06-29,36.1,27.5,0.0
2011-06-30,35.0,27.2,0.2
2011-07-01,35.6,26.9,0.0
2011-07-02,35.2,26.6,0.0
2011-07-03,36.2,27.4,0.0
2011-07-04,37.4,28.5,0.0
2011-07-05,39.2,29.7,0.0
2011-07-06,39.1,29.0,0.5
2011-07-07,40.3,28.0,0.4
2011-07-08,37.7,26.4,1.9
2011-07-09,32.2,24.7,15.6
2011-07-10,32.2,24.7,9.6
2011-07-11,33.1,26.1,1.0
2011-07-12,34.5,26.4,0.0
2011-07-13,36.0,26.9,0.0
2011-07-14,37.1,27.9,0.2
2011-07-15,37.5,26.4,6.4
2011-07-16,33.6,26.3,1.4
2011-07-17,35.8,26.8,0.5
2011-07-18,37.2,27.4,0.0
2011-07-19,36.7,26.8,3.6
2011-07-20,35.1,25.9,0.0
2011-07-21,34.6,26.0,0.0
2011-07-22,33.9,25.9,0.0
2011-07-23,34.0,26.7,4.2
2011-07-24,32.8,26.4,5.1
2011-07-25,34.3,26.3,0.9
2011-07-26,34.8,27.2,4.1
2011-07-27,35.5,26.7,0.8
2011-07-28,34.0,26.9,0.1
2011-07-29,33.7,26.9,0.1
2011-07-30,35.7,26.7,0.0
2011-07-31,35.4,26.6,0.2
2011-08-01,33.6,26.8,0.0
2011-08-02,35.4,26.6,0.0
2011-08-03,37.4,27.0,0.0
2011-08-04,37.2,27.5,0.0
2011-08-05,36.8,27.3,0.5
2011-08-06,35.7,27.2,0.0
2011-08-07,35.8,27.2,0.0
2011-08-08,37.4,26.5,8.6
2011-08-09,31.0,26.0,32.0
2011-08-10,31.6,25.8,13.2
2011-08-11,29.9,25.8,1.8
2011-08-12,30.3,25.3,1.5
2011-08-13,31.1,25.0,9.5
2011-08-14,31.7,25.0,10.9
2011-08-15,29.8,24.9,34.5
2011-08-16,29.2,25.2,4.5
2011-08-17,30.1,24.8,0.2
2011-08-18,30.5,25.3,0.5
2011-08-19,30.4,25.1,0.9
2011-08-20,31.0,24.7,6.5
2011-08-21,31.6,25.0,6.9
2011-08-22,32.3,25.6,0.1
2011-08-23,32.2,26.1,0.0
2011-08-24,29.4,25.1,1.4
2011-08-25,31.0,24.7,2.6
2011-08-26,31.7,24.6,1.6
2011-08-27,32.4,25.0,11.1
2011-08-28,32.2,25.2,1.9
2011-08-29,34.0,25.6,0.8
2011-08-30,32.5,26.6,5.7
2011-08-31,32.7,25.9,5.8
2011-09-01,32.6,25.4,4.9
2011-09-02,32.4,25.0,6.3
2011-09-03,31.8,25.0,11.0
2011-09-04,30.4,25.0,18.6
2011-09-05,30.3,24.8,5.4
2011-09-06,29.6,25.4,3.4
2011-09-07,29.0,25.0,0.3
2011-09-08,28.3,24.4,0.7
2011-09-09,29.7,24.2,0.3
2011-09-10,30.9,24.3,3.8
2011-09-11,31.6,24.5,10.6
2011-09-12,29.6,24.5,11.2
2011-09-13,30.6,25.4,1.2
2011-09-14,30.9,24.9,0.1
2011-09-15,30.6,24.4,0.3
2011-09-16,30.9,24.0,0.0
2011-09-17,25.6,23.6,30.8
2011-09-18,29.4,23.6,0.5
2011-09-19,29.2,22.2,0.9
2011-09-20,29.1,21.6,0.0
2011-09-21,29.2,21.3,0.0
2011-09-22,29.7,21.2,0.0
2011-09-23,30.2,21.8,0.0
2011-09-24,30.5,22.2,0.0
2011-09-25,30.4,22.0,0.0
2011-09-26,29.9,21.9,0.0
2011-09-27,30.1,22.1,0.0
2011-09-28,30.3,21.5,0.0
2011-09-29,30.8,21.3,0.0
2011-09-30,31.7,21.2,0.0
2011-10-01,32.2,21.3,0.0
2011-10-02,32.0,21.5,0.0
2011-10-03,31.3,20.8,0.0
2011-10-04,31.5,20.8,0.0
2011-10-05,32.6,19.9,0.0
2011-10-06,33.5,20.0,0.0
2011-10-07,33.9,20.5,0.0
2011-10-08,34.7,21.9,0.0
2011-10-09,34.9,22.0,0.0
2011-10-10,35.5,20.9,0.0
2011-10-11,35.5,22.6,0.0
2011-10-12,35.3,21.8,0.0
2011-10-13,35.4,23.0,0.0
2011-10-14,36.0,20.8,0.0
2011-10-15,35.7,19.2,0.0
2011-10-16,35.4,20.3,0.0
2011-10-17,35.3,21.2,0.0
2011-10-18,35.2,19.8,0.0
2011-10-19,34.9,19.1,0.0
2011-10-20,33.5,22.2,0.0
2011-10-21,34.8,21.3,0.0
2011-10-22,34.3,20.5,0.0
2011-10-23,34.7,20.0,0.0
2011-10-24,34.6,19.9,0.0
2011-10-25,33.4,19.3,0.0
2011-10-26,32.8,20.1,0.0
2011-10-27,32.3,18.2,0.0
2011-10-28,32.4,17.1,0.0
2011-10-29,32.3,17.8,0.0
2011-10-30,32.2,17.4,0.0
2011-10-31,31.8,17.4,0.0
2011-11-01,32.1,17.2,0.0
2011-11-02,32.5,16.3,0.0
2011-11-03,31.5,19.7,0.0
2011-11-04,32.0,18.5,0.0
2011-11-05,33.5,19.7,0.0
2011-11-06,32.6,18.9,0.0
2011-11-07,33.0,18.4,0.0
2011-11-08,32.8,19.6,0.0
2011-11-09,32.7,20.3,0.0
2011-11-10,33.3,20.0,0.0
2011-11-11,33.0,20.0,0.0
2011-11-12,32.2,20.0,0.0
2011-11-13,32.4,18.8,0.0
2011-11-14,32.1,19.5,0.0
2011-11-15,31.6,18.9,0.0
2011-11-16,32.0,18.8,0.0
2011-11-17,31.6,18.8,0.0
2011-11-18,31.9,17.4,0.0
2011-11-19,31.4,17.2,0.0
2011-11-20,31.5,18.2,0.0
2011-11-21,32.2,16.9,0.0
2011-11-22,31.7,17.3,0.0
2011-11-23,30.0,16.8,0.0
2011-11-24,28.2,17.0,0.0
2011-11-25,27.9,17.3,0.0
2011-11-26,28.0,17.0,0.0
2011-11-27,28.5,17.2,0.0
2011-11-28,28.7,16.6,0.0
2011-11-29,27.9,15.6,0.0
2011-11-30,28.4,14.6,0.0
2011-12-01,29.4,14.5,0.0
2011-12-02,29.7,17.0,0.0
2011-12-03,30.1,17.4,0.0
2011-12-04,30.6,16.6,0.0
2011-12-05,30.2,16.2,0.0
2011-12-06,29.5,16.4,0.0
2011-12-07,28.6,16.0,0.0
2011-12-08,27.9,16.0,0.0
2011-12-09,25.7,12.8,0.0
2011-12-10,24.8,9.6,0.0
2011-12-11,23.9,7.9,0.0
2011-12-12,25.3,8.9,0.0
2011-12-13,25.5,9.7,0.0
2011-12-14,24.8,10.0,0.0
2011-12-15,25.5,9.6,0.0
2011-12-16,25.4,9.4,0.0
2011-12-17,25.9,10.5,0.0
2011-12-18,25.6,9.4,0.0
2011-12-19,25.8,10.0,0.0
2011-12-20,24.4,11.0,0.0
2011-12-21,23.8,11.6,0.0
2011-12-22,23.2,12.1,0.0
2011-12-23,23.5,11.0,0.0
2011-12-24,24.1,10.0,0.0
2011-12-25,24.8,11.0,0.0
2011-12-26,25.4,11.3,0.0
2011-12-27,25.2,11.7,0.0
2011-12-28,24.6,11.1,0.0
2011-12-29,23.5,9.6,0.0
2011-12-30,22.6,10.2,0.0
2011-12-31,22.8,9.8,0.0
2012-01-01,21.6,8.9,0.0
2012-01-02,21.6,7.3,0.0
2012-01-03,22.5,9.3,0.0
2012-01-04,23.4,8.8,0.0
2012-01-05,24.1,12.7,0.3
